name,description,price,tags,imageUrl,optionName,hidden,weight,prepaymentPercent,hideBuyBtn,bonusesPercent
Прощание с азбукой,Сценарий. ''Прощание с азбукой''. Формат - А4 (оддий лист). Рангли. Ҳажми - 8 вароқ. Электрон вариантдаги формати - PDF.,8000,"с1эл, с1тай",https://storage.googleapis.com/exprintsalesbot1597642119253/af166c20-e3a6-11ea-8c36-13e96ffbf515.gif_1598011563099.gif,,,,,,
Прощание с первым классом,Сценарий. ''Прощание с первым классом''. Формат - А4 (оддий лист). Рангли. Ҳажми - 12 вароқ. Электрон вариантдаги формати - PDF.,12000,"с1эл, с1тай",https://storage.googleapis.com/exprintsalesbot1597642119253/aca6cbb0-e3a6-11ea-8c36-13e96ffbf515.gif_1598011559048.gif,,,,,,
A boy in grammar kingdom,Сценарий. ''A boy in grammar kingdom''. Формат - А4 (оддий лист). Рангли. Ҳажми - 4 вароқ. Электрон вариантдаги формати - PDF.,4000,"эл_инг, т_инг",https://storage.googleapis.com/exprintsalesbot1597642119253/a83b5b40-e3a6-11ea-8c36-13e96ffbf515.gif_1598011551592.gif,,,,,,
Турнир знатоков,Сценарий. ''Турнир знатоков''. Формат - А4 (оддий лист). Рангли. Ҳажми - 12 вароқ. Электрон вариантдаги формати - PDF.,12000,"эл_рус, т_рус",https://storage.googleapis.com/exprintsalesbot1597642119253/a5247e50-e3a6-11ea-8c36-13e96ffbf515.gif_1598011546451.gif,,,,,,
Старты надежд,Сценарий. ''Старты надежд''. Формат - А4 (оддий лист). Рангли. Ҳажми - 6 вароқ. Электрон вариантдаги формати - PDF.,6000,"эл_рус, т_рус",https://storage.googleapis.com/exprintsalesbot1597642119253/a0c9fdd0-e3a6-11ea-8c36-13e96ffbf515.gif_1598011539127.gif,,,,,,
Армейский футбол,Сценарий. ''Армейский футбол''. Формат - А4 (оддий лист). Рангли. Ҳажми - 7 вароқ. Электрон вариантдаги формати - PDF.,7000,"эл_рус, т_рус",https://storage.googleapis.com/exprintsalesbot1597642119253/9db2d2c0-e3a6-11ea-8c36-13e96ffbf515.gif_1598011533999.gif,,,,,,
Baxtimiz qomusi,Сценарий. ''Baxtimiz qomusi''. Формат - А4 (оддий лист). Рангли. Ҳажми - 7 вароқ. Электрон вариантдаги формати - PDF.,7000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/9af2a150-e3a6-11ea-8c36-13e96ffbf515.gif_1598011529363.gif,,,,,,
Non bo'lsa bas,Сценарий. ''Non bo'lsa bas''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Электрон вариантдаги формати - PDF.,5000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/95370a30-e3a6-11ea-bd0e-05715eb7d579.gif_1598011519701.gif,,,,,,
Bolalar salomatligi,Сценарий. ''Bolalar salomatligi''. Формат - А4 (оддий лист). Рангли. Ҳажми - 11 вароқ. Электрон вариантдаги формати - PDF.,11000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/91c0f640-e3a6-11ea-bd0e-05715eb7d579.gif_1598011513925.gif,,,,,,
Vatanimiz posbonlari,Сценарий. ''Vatanimiz posbonlari''. Формат - А4 (оддий лист). Рангли. Ҳажми - 8 вароқ. Электрон вариантдаги формати - PDF.,8000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/8de7b3b0-e3a6-11ea-bd0e-05715eb7d579.gif_1598011507431.gif,,,,,,
Suv hayot manbai,Сценарий. ''Suv hayot manbai''. Формат - А4 (оддий лист). Рангли. Ҳажми - 7 вароқ. Электрон вариантдаги формати - PDF.,7000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/8b58f280-e3a6-11ea-bd0e-05715eb7d579.gif_1598011503153.gif,,,,,,
Yangi yil bayrami,Сценарий. ''Yangi yil bayrami''. Формат - А4 (оддий лист). Рангли. Ҳажми - 8 вароқ. Электрон вариантдаги формати - PDF.,8000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/87fd6b70-e3a6-11ea-bd0e-05715eb7d579.gif_1598011497531.gif,,,,,,
Xotira va qadrlash kuni,Сценарий. ''Xotira va qadrlash kuni''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Электрон вариантдаги формати - PDF.,5000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай, эл_миг, т_миг",https://storage.googleapis.com/exprintsalesbot1597642119253/844f7ea0-e3a6-11ea-bd0e-05715eb7d579.gif_1598011491322.gif,,,,,,
Assalom Navro'z,Сценарий. ''Assalom Navro'z''. Формат - А4 (оддий лист). Рангли. Ҳажми - 6 вароқ. Электрон вариантдаги формати - PDF.,6000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/811980f0-e3a6-11ea-bd0e-05715eb7d579.gif_1598011485932.gif,,,,,,
Mardlar qo'riqlaydi vatanni,Сценарий. ''Mardlar qo'riqlaydi vatanni''. Формат - А4 (оддий лист). Рангли. Ҳажми - 6 вароқ. Электрон вариантдаги формати - PDF.,6000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/7e02cb10-e3a6-11ea-bd0e-05715eb7d579.gif_1598011480767.gif,,,,,,
Ayol bilan munavvar olam,Сценарий. ''Ayol bilan munavvar olam''. Формат - А4 (оддий лист). Рангли. Ҳажми - 6 вароқ. Электрон вариантдаги формати - PDF.,6000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/77f3bcc0-e3a6-11ea-bd0e-05715eb7d579.gif_1598011470563.gif,,,,,,
Mustaqillik kuni,Сценарий. ''Mustaqillik kuni''. Формат - А4 (оддий лист). Рангли. Ҳажми - 8 вароқ. Электрон вариантдаги формати - PDF.,8000,"мустэлбош, мустайбош, эл_муст5-7, т_муст5-7, эл_муст8-9, т_муст8-9, эл_муст10-11, т_муст10-11",https://storage.googleapis.com/exprintsalesbot1597642119253/74d1bc40-e3a6-11ea-bd0e-05715eb7d579.gif_1598011465367.gif,,,,,,
День 8 марта,Сценарий. ''День 8 марта''. Формат - А4 (оддий лист). Рангли. Ҳажми - 11 вароқ. Электрон вариантдаги формати - PDF.,11000,"эл_рус, т_рус",https://storage.googleapis.com/exprintsalesbot1597642119253/6cdfbd20-e3a6-11ea-8c36-13e96ffbf515.gif_1598011452023.gif,,,,,,
Праздник Навруз,Сценарий. ''Праздник Навруз''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Электрон вариантдаги формати - PDF.,5000,"эл_рус, т_рус",https://storage.googleapis.com/exprintsalesbot1597642119253/69d5d880-e3a6-11ea-8c36-13e96ffbf515.gif_1598011446900.gif,,,,,,
День конституции,Сценарий. ''День конституции''. Формат - А4 (оддий лист). Рангли. Ҳажми - 8 вароқ. Электрон вариантдаги формати - PDF.,8000,"эл_рус, т_рус",https://storage.googleapis.com/exprintsalesbot1597642119253/6709e740-e3a6-11ea-8c36-13e96ffbf515.gif_1598011442246.gif,,,,,,
Детвора и телеигра,Сценарий. ''Детвора и телеигра''. Формат - А4 (оддий лист). Рангли. Ҳажми - 23 вароқ. Электрон вариантдаги формати - PDF.,23000,"эл_рус, т_рус",https://storage.googleapis.com/exprintsalesbot1597642119253/6356f160-e3a6-11ea-8c36-13e96ffbf515.gif_1598011436153.gif,,,,,,
"Здравствуй, 5-класс!","Сценарий. ''Здравствуй, 5-класс!''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Электрон вариантдаги формати - PDF.",5000,"с4эл, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/5e00abc0-e3a6-11ea-8c36-13e96ffbf515.gif_1598011427141.gif,,,,,,
Прощание с началкой,Сценарий. ''Прощание с началкой''. Формат - А4 (оддий лист). Рангли. Ҳажми - 6 вароқ. Электрон вариантдаги формати - PDF.,6000,"с4эл, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/5b2ccb40-e3a6-11ea-8c36-13e96ffbf515.gif_1598011422313.gif,,,,,,
Mavlono,Сценарий. ''Mavlono''. Формат - А4 (оддий лист). Рангли. Ҳажми - 7 вароқ. Электрон вариантдаги формати - PDF.,7000,"эл_она, т_она",https://storage.googleapis.com/exprintsalesbot1597642119253/4cfdf710-e3a6-11ea-8c36-13e96ffbf515.gif_1598011398527.gif,,,,,,
Kitob mo'jizaga chorlaydi,Сценарий. ''Kitob mo'jizaga chorlaydi''. Формат - А4 (оддий лист). Рангли. Ҳажми - 7 вароқ. Электрон вариантдаги формати - PDF.,7000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/47fa3e40-e3a6-11ea-8c36-13e96ffbf515.gif_1598011390115.gif,,,,,,
Samarqand,Сценарий. ''Samarqand''. Формат - А4 (оддий лист). Рангли. Ҳажми - 4 вароқ. Электрон вариантдаги формати - PDF.,4000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/452e7410-e3a6-11ea-8c36-13e96ffbf515.gif_1598011385435.gif,,,,,,
Odobli elda aziz,Сценарий. ''Odobli elda aziz''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Электрон вариантдаги формати - PDF.,5000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/427f3290-e3a6-11ea-8c36-13e96ffbf515.gif_1598011380955.gif,,,,,,
Who lives in this house?,Сценарий. ''Who lives in this house?''. Формат - А4 (оддий лист). Рангли. Ҳажми - 3 вароқ. Электрон вариантдаги формати - PDF.,3000,"эл_инг, т_инг",https://storage.googleapis.com/exprintsalesbot1597642119253/3b66ca90-e3a6-11ea-bd0e-05715eb7d579.gif_1598011368981.gif,,,,,,
Silly Chicken,Сценарий. ''Silly Chicken''. Формат - А4 (оддий лист). Рангли. Ҳажми - 3 вароқ. Электрон вариантдаги формати - PDF.,3000,"эл_инг, т_инг",https://storage.googleapis.com/exprintsalesbot1597642119253/38d91ad0-e3a6-11ea-bd0e-05715eb7d579.gif_1598011364731.gif,,,,,,
Wolf&7Kids,Сценарий. ''Wolf&7Kids''. Формат - А4 (оддий лист). Рангли. Ҳажми - 4 вароқ. Электрон вариантдаги формати - PDF.,4000,"эл_инг, т_инг",https://storage.googleapis.com/exprintsalesbot1597642119253/34cce160-e3a6-11ea-bd0e-05715eb7d579.gif_1598011357910.gif,,,,,,
Bilimlar kuni,Сценарий. ''Bilimlar kuni''. Формат - А4 (оддий лист). Рангли. Ҳажми - 5 вароқ. Электрон вариантдаги формати - PDF.,5000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/31c65820-e3a6-11ea-bd0e-05715eb7d579.gif_1598011352836.gif,,,,,,
Hamid Olimjon,Сценарий. ''Hamid Olimjon''. Формат - А4 (оддий лист). Рангли. Ҳажми - 7 вароқ. Электрон вариантдаги формати - PDF.,7000,"эл_она, т_она",https://storage.googleapis.com/exprintsalesbot1597642119253/29f611d0-e3a6-11ea-bd0e-05715eb7d579.gif_1598011339744.gif,,,,,,
Furqat,Сценарий. ''Furqat''. Формат - А4 (оддий лист). Рангли. Ҳажми - 4 вароқ. Электрон вариантдаги формати - PDF.,4000,"эл_она, т_она",https://storage.googleapis.com/exprintsalesbot1597642119253/24db9cb0-e3a6-11ea-bd0e-05715eb7d579.gif_1598011331150.gif,,,,,,
Mashrab,Сценарий. ''Mashrab''. Формат - А4 (оддий лист). Рангли. Ҳажми - 6 вароқ. Электрон вариантдаги формати - PDF.,6000,"эл_она, т_она",https://storage.googleapis.com/exprintsalesbot1597642119253/21dcb490-e3a6-11ea-bd0e-05715eb7d579.gif_1598011326186.gif,,,,,,
Oz-oz o'rganib,Сценарий. ''Oz-oz o'rganib''. Формат - А4 (оддий лист). Рангли. Ҳажми - 6 вароқ. Электрон вариантдаги формати - PDF.,6000,"с1эл, с2эл, с3эл, с4эл, с1тай, с2тай, с3тай, с4тай",https://storage.googleapis.com/exprintsalesbot1597642119253/1c718760-e3a6-11ea-bd0e-05715eb7d579.gif_1598011317059.gif,,,,,,
